Gameno,Group,TeamId,Continent,Opponent,Score,Win,Ranking202306,Formation,Position,Best,PassesAttempted,PassesCompleted,PassesCompletedPct,SwitchesOfPlay,CrossesAttempted,CrossesCompleted,LineBreaksAttempted,LineBreaksCompleted,LineBreaksCompletedPct,Ballprogressins,Takeone,StepIns,AttemptsatGoal,Goals,TotalOffers,InFront,InBetween,OutToIn,IntoOut,InBehind,NoMovement,OffersReceived,TacklesMade,TacklesWon,Blocks,Interceptions,PressingDirect,PressingIndirect,DuelsWonAerial,DuelsWonPhysical,PossessionContestsWon,Clearances,LooseBallReceptions,PushingOn,PushingOnIntoPressing,PossessionRegains,PossessionInterrupted,TotalDistance_m,WalkingDistance,JoggingDistance,RunningDistance,VeryHighSpeedDistance,MaxSprintDistance,HighSpeedRunCount,TopSpeedSprintCount,TopSpeed,TeamScore,Defenders,Midfielders,Forwards,TacklesWonPct,CrossesCompletedPct
28,F,FRANCE,UEFA,BRAZIL,2?€0,WIN,5,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0
28,F,FRANCE,UEFA,BRAZIL,2?€0,WIN,5,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0
28,F,FRANCE,UEFA,BRAZIL,2?€0,WIN,5,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0
28,F,FRANCE,UEFA,BRAZIL,2?€0,WIN,5,4_4_2,FW,Substitutions,12,10,83%,0,2,0,3,2,66%,3,3,0,0,0,18,1,4,1,2,9,1,7,1,1,2,0,2,10,2,0,2,0,2,9,7,2,0,3297.5,1059.5,1077,778.5,266.8,115.7,62,19,30.2,2,4,4,2,100,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,DF,STARTING,61,48,79%,0,6,1,23,14,60%,3,2,1,1,0,43,8,0,2,1,20,12,19,3,1,2,0,6,5,2,0,2,2,5,5,1,2,1,10308.2,3190.4,3846,2572.9,568,130.9,218,40,29.4,0,4,4,2,33.33333333,16.66666667
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,DF,STARTING,54,48,89%,2,0,0,9,6,66%,2,1,1,2,0,14,2,1,0,0,0,11,8,0,0,1,2,1,0,6,0,6,11,8,1,0,6,9,8680.1,3413.9,3037.2,1897.5,286.4,46.9,149,29,28.5,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,MF,STARTING,51,48,94%,1,1,0,20,18,90%,1,0,1,1,0,35,22,7,0,1,3,2,16,9,5,1,0,7,5,8,0,8,1,8,2,1,7,4,9660.9,3388.1,3363,2451.9,372.9,85,174,29,27.2,0,4,4,2,55.55555556,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,DF,STARTING,66,56,85%,0,6,1,14,9,64%,2,1,1,0,0,73,28,3,0,0,9,33,38,6,2,3,1,4,6,3,0,4,4,13,10,4,9,1,9114.6,3645.8,2962.2,1780.1,443.9,282.6,156,45,28.4,0,4,4,2,33.33333333,16.66666667
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,MF,STARTING,37,33,89%,0,2,0,7,6,85%,1,0,1,0,0,54,26,13,1,3,6,5,15,4,1,1,1,6,7,0,0,1,0,8,7,4,5,3,9603.4,3390,3374.6,2316.3,320.8,201.7,179,35,27.6,0,4,4,2,25,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,FW,STARTING,38,25,66%,0,1,1,11,5,45%,2,0,2,2,0,76,12,19,2,9,28,6,27,0,0,4,1,1,17,2,0,3,2,6,15,9,1,3,10343.5,3445.4,3840.5,2448.3,474.8,134.5,190,41,27.6,0,4,4,2,0,100
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,MF,STARTING,19,15,79%,0,8,2,12,8,66%,1,1,0,0,0,45,3,19,4,5,8,6,14,0,0,1,0,1,8,0,0,1,2,5,12,5,1,2,6960.6,2674.3,2138.3,1502.8,431.6,214.4,116,34,29.6,0,4,4,2,0,25
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,FW,STARTING,14,12,86%,1,2,1,4,3,75%,2,2,0,5,0,36,2,15,1,2,14,2,8,1,0,3,0,3,12,4,0,5,0,2,7,4,3,1,8826.2,3484.6,3237.5,1497.8,363.6,242.7,143,37,29.6,0,4,4,2,0,50
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,MF,STARTING,20,14,70%,0,5,1,6,4,66%,0,0,0,1,0,21,5,1,1,1,8,5,6,2,0,2,0,2,4,3,0,4,5,4,4,2,3,6,7054.3,2308.9,2638.3,1520.2,393.6,193.3,117,33,28.9,0,4,4,2,0,20
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,GK,STARTING,26,22,85%,0,0,0,4,1,25%,0,0,0,0,0,8,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,5004.7,3801.1,833.8,340.8,29,0,34,3,22.6,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,DF,STARTING,67,58,87%,1,0,0,17,12,70%,1,0,1,0,0,18,4,0,0,0,0,14,9,3,1,2,0,11,2,0,0,0,10,15,9,6,6,6,9151.1,3209.3,3442.6,2070.9,323.9,105.2,184,32,27.7,0,4,4,2,33.33333333,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,MF,Substitutions,19,14,74%,0,7,2,4,2,50%,0,0,0,1,0,34,9,11,1,1,7,5,9,1,0,0,1,0,3,0,0,1,0,5,1,0,1,0,3634.8,1039.2,1498.6,893.4,169,34.5,61,14,26,0,4,4,2,0,28.57142857
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
11,F,FRANCE,UEFA,JAMAICA,0?€0,DRAW,5,4_4_2,FW,Substitutions,8,6,75%,0,4,1,5,4,80%,1,0,1,0,0,10,2,0,0,0,7,1,6,2,1,0,0,2,0,0,0,0,1,1,0,0,1,2,3424.1,894.7,1346.3,976.2,122.6,83.9,70,15,29.1,0,4,4,2,50,25
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,DF,STARTING,64,57,89%,0,0,0,13,9,69%,0,0,0,5,1,57,7,1,0,0,0,49,36,3,1,1,1,3,2,5,0,5,6,8,6,1,7,6,9416.2,3613.9,3507.5,1933.1,269.3,92.3,169,27,27,6,4,5,1,33.33333333,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,DF,STARTING,57,55,96%,4,0,0,13,11,84%,1,0,1,1,0,16,3,0,0,0,1,12,5,3,1,1,1,2,1,2,0,2,5,8,8,3,7,2,9609.8,3681.5,3560.4,1842.2,321.9,204.7,166,34,28.5,6,4,5,1,33.33333333,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,MF,STARTING,29,29,100%,0,0,0,5,5,100%,1,1,0,0,0,17,15,0,0,0,1,1,12,2,0,2,1,1,1,1,0,1,4,7,2,0,4,6,5182.1,1663.4,2245.9,1093.4,142.5,36.8,88,17,29.8,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,FW,STARTING,12,8,67%,0,3,0,2,1,50%,0,0,0,7,3,29,4,9,0,1,14,1,8,1,1,2,0,2,13,2,0,2,0,1,9,8,2,1,5910.8,2129.7,2270.4,1000.1,399.6,110.5,97,40,30.9,6,4,5,1,100,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,FW,STARTING,39,30,77%,0,8,5,17,13,76%,8,3,5,1,0,67,12,19,2,4,21,9,20,4,1,4,0,7,14,1,0,1,1,12,14,9,3,3,11058.3,3454.6,3900.3,2775.6,606,322.9,208,66,28.7,6,4,5,1,25,62.5
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,MF,STARTING,33,25,76%,0,7,4,12,9,75%,4,0,4,2,0,44,9,5,0,0,10,20,25,0,0,0,0,0,1,1,0,1,0,6,3,0,0,0,5187.7,1912.7,1661.6,1066.1,398.4,148.9,89,31,28,6,4,5,1,0,57.14285714
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,GK,STARTING,28,24,86%,0,0,0,8,5,62%,0,0,0,0,0,6,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,5082.4,3780.8,1024.6,206.9,70.6,0,27,5,22.5,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,MF,STARTING,57,45,79%,0,6,2,23,15,65%,13,2,11,4,1,31,17,7,1,1,2,3,18,4,1,4,1,5,5,1,0,1,3,12,7,2,5,4,11110.8,3502.1,4399.9,2751,403.3,55.6,209,32,28.8,6,4,5,1,25,33.33333333
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,DF,STARTING,57,50,88%,0,5,2,12,10,83%,0,0,0,1,0,26,4,5,0,1,10,6,9,6,1,2,2,7,3,2,0,3,4,14,1,0,6,6,10730.3,3365,3988.4,2582.8,549.4,244.7,212,51,29.4,6,4,5,1,16.66666667,40
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,DF,STARTING,60,52,87%,0,2,2,23,21,91%,1,1,0,1,0,16,2,0,1,2,5,6,7,3,0,1,0,3,2,0,0,1,1,11,11,4,3,2,10047.8,3567,4051.3,2019.6,379.8,30.1,167,29,26.1,6,4,5,1,0,100
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,MF,STARTING,20,15,75%,0,7,4,2,1,50%,3,1,2,3,1,52,1,7,2,3,28,11,14,3,0,3,0,4,13,1,0,1,1,2,9,5,1,5,9955.7,3239.6,3747.3,2174.3,547.6,247.9,197,62,31,6,4,5,1,0,57.14285714
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,MF,Substitutions,10,7,70%,0,0,0,3,2,66%,0,0,0,0,0,17,6,5,1,0,4,1,6,5,4,1,0,4,7,2,0,2,0,3,6,3,5,2,4343.2,1289.9,1479.7,1203.1,292.7,77.7,84,24,27.9,6,4,5,1,80,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,MF,Substitutions,18,17,94%,0,7,1,4,2,50%,0,0,0,1,0,26,9,10,1,2,3,1,14,2,0,2,1,6,5,1,0,1,1,6,7,3,3,2,6021.5,2008.2,2187.6,1475.3,298.1,53,113,22,27.4,6,4,5,1,0,14.28571429
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,FW,Substitutions,13,11,85%,0,1,0,5,4,80%,5,2,3,1,0,29,1,2,1,0,13,12,12,7,3,1,1,9,2,2,0,2,2,2,3,1,5,3,5385,1898.8,1811.5,1184.7,302.6,187.4,107,30,29.7,6,4,5,1,42.85714286,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,0
43,F,FRANCE,UEFA,PANAMA,6?€3,WIN,5,4_4_1_1,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,STARTING,19,12,63%,0,0,0,5,3,60%,0,0,0,0,0,6,4,2,0,0,0,0,2,3,2,3,4,3,2,2,0,3,8,11,9,2,11,6,10093.1,3575,4167.4,2058,274.5,17.2,154,21,26.5,0,4,5,1,66.66666667,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,DF,STARTING,15,7,47%,0,1,0,8,3,37%,1,0,1,0,0,5,0,0,0,0,0,5,3,1,0,0,1,1,11,0,0,0,0,9,10,1,1,0,9366,3347.4,3977.7,1655.9,219.2,165.8,137,26,30,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,STARTING,27,16,59%,0,0,0,13,6,46%,0,0,0,0,0,3,0,3,0,0,0,0,0,6,1,2,0,5,33,3,1,5,2,9,39,18,3,3,10527.4,3675.1,3134,3130.9,544.3,43.2,245,30,25.7,0,4,5,1,16.66666667,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,STARTING,17,11,65%,0,0,0,3,1,33%,3,3,0,0,0,20,1,2,3,2,7,5,5,0,0,2,1,1,43,0,0,1,3,5,41,27,1,4,8543.6,3367.9,2962.1,1592.5,434.9,186.3,148,37,30.4,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,FW,STARTING,9,4,44%,0,0,0,1,0,0,6,5,1,3,0,14,0,0,0,2,11,1,5,2,1,2,1,2,12,1,0,2,2,2,6,1,4,3,9876.7,4073.1,3224.7,1987.2,299.3,293.3,152,34,28.3,0,4,5,1,50,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,GK,STARTING,40,10,25%,0,0,0,29,5,17%,0,0,0,0,0,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,4058.5,3088.1,741.5,221.6,7.7,0,31,1,20.9,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,DF,STARTING,29,12,41%,0,0,0,16,7,43%,0,0,0,0,0,8,4,0,0,0,0,4,3,2,0,8,0,2,12,0,0,0,13,7,23,6,3,15,10321.7,3098.6,4229.8,2482.4,370.5,141.4,214,39,29.6,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,DF,STARTING,14,9,64%,0,0,0,4,1,25%,2,0,2,0,0,8,1,0,0,0,0,7,5,3,2,1,0,3,8,2,0,2,0,7,6,2,3,2,9676.3,3542.5,3783.4,1775.6,411.2,164.5,163,42,29.1,0,4,5,1,66.66666667,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,DF,STARTING,25,14,56%,0,0,0,15,4,26%,1,0,1,0,0,5,1,0,0,0,0,4,4,5,1,8,0,17,18,2,0,2,11,6,28,12,10,8,10499.3,3388.1,4421.3,2050.5,439.9,200.5,189,47,28.5,0,4,5,1,20,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,STARTING,16,10,62%,0,0,0,8,4,50%,1,1,0,0,0,14,2,6,0,1,4,1,6,6,0,5,0,19,45,3,0,3,3,8,26,18,2,5,10837,3955.5,3502.5,3018.1,333.8,27.1,211,24,25.4,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,STARTING,12,6,50%,0,0,0,6,3,50%,1,0,1,0,0,2,0,1,0,0,1,0,1,2,0,1,0,4,30,1,0,2,1,5,22,15,1,1,5246.4,2197.7,1545.1,1130.1,298,75,94,27,29.1,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,Substitutions,0,0,0,0,0,0,0,0,0%,0,0,0,1,0,3,0,0,0,0,2,1,3,3,1,4,0,6,2,5,0,5,5,11,6,1,10,2,1251,251.1,556.8,298.7,113.7,30.6,24,9,26.6,0,4,5,1,33.33333333,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,0,2,7,3,2,4,2,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,Substitutions,7,6,86%,0,1,0,2,2,100%,1,1,0,0,0,7,0,0,1,1,4,1,3,5,2,2,1,6,21,1,0,1,5,2,28,11,3,6,5806.6,1805.8,2150.2,1369.8,351.3,129.5,117,32,27,0,4,5,1,40,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
44,F,JAMAICA,CONCACAF,BRAZIL,0?€0,DRAW,43,4_1_4_1,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
11,F,JAMAICA,CONCACAF,FRANCE,0?€0,DRAW,43,4_1_4_1,MF,STARTING,12,10,83%,0,0,0,1,0,0,0,0,0,0,0,6,4,2,0,0,0,0,1,1,1,3,0,7,24,1,0,1,5,4,18,11,4,4,9644.4,3441.1,3520.2,2180.6,319.2,183.2,169,29,28.8,0,4,5,1,100,0
11,F,JAMAICA,CONCACAF,FRANCE,0?€0,DRAW,43,4_1_4_1,DF,STARTING,13,9,69%,0,0,0,3,2,66%,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,5,1,0,4,0,0,0,13,1,6,0,7,10,8677.3,3151.6,3666.1,1521.1,295,44.3,119,22,28.6,0,4,5,1,100,0
11,F,JAMAICA,CONCACAF,FRANCE,0?€0,DRAW,43,4_1_4_1,MF,STARTING,15,7,47%,0,0,0,5,1,20%,0,0,0,0,0,10,5,3,0,0,2,0,2,9,2,5,0,8,34,3,0,3,8,5,39,21,9,10,10043.3,3579.4,2655.4,2898.5,716.1,192.8,211,54,26.8,0,4,5,1,22.22222222,0
11,F,JAMAICA,CONCACAF,FRANCE,0?€0,DRAW,43,4_1_4_1,MF,STARTING,13,9,69%,0,0,0,3,2,66%,4,3,1,0,0,13,0,2,0,0,9,2,3,6,1,4,1,9,21,1,0,2,3,5,32,19,3,3,9384.6,3909.6,3100.7,1795.3,458,120.1,152,46,27.5,0,4,5,1,16.66666667,0
11,F,JAMAICA,CONCACAF,FRANCE,0?€0,DRAW,43,4_1_4_1,FW,STARTING,7,3,43%,1,3,0,3,1,33%,6,5,1,3,0,13,2,5,1,0,5,0,3,4,1,4,0,6,25,3,0,4,3,9,26,14,2,5,8877.5,3605.1,2443.1,2089.8,388.8,350.7,148,46,28.3,0,4,5,1,25,0
11,F,JAMAICA,CONCACAF,FRANCE,0?€0,DRAW,43,4_1_4_1,GK,STARTING,35,12,34%,0,0,0,20,3,15%,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,4393.5,3137.9,990.3,259.7,5.3,0,37,1,19.5,0,4,5,1,0,0
11,F,JAMAICA,CONCACAF,FRANCE,0?€0,DRAW,43,4_1_4_1,DF,STARTING,26,15,58%,0,4,1,19,10,52%,2,1,1,1,0,3,1,0,0,0,0,2,1,4,1,2,2,8,4,3,1,4,13,6,11,3,6,9,9589,3101.1,3589.2,2272.6,366.3,259.9,193,43,30.7,0,4,5,1,25,25
11,F,JAMAICA,CONCACAF,FRANCE,0?€0,DRAW,43,4_1_4_1,DF,STARTING,10,5,50%,0,0,0,6,2,33%,0,0,0,0,0,11,0,0,0,0,1,10,1,0,0,1,1,4,3,1,0,1,5,5,9,5,2,2,9236.8,3472.1,3410.2,1734.7,385.2,235.5,151,36,28.4,0,4,5,1,0,0
11,F,JAMAICA,CONCACAF,FRANCE,0?€0,DRAW,43,4_1_4_1,DF,STARTING,32,12,38%,0,0,0,12,2,16%,0,0,0,0,0,16,8,1,0,0,0,7,6,3,1,3,4,8,16,1,0,1,5,4,31,10,6,5,9374.2,3292.2,3720.6,1795.2,435,130.3,162,39,27.3,0,4,5,1,33.33333333,0
